#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 31 20 55 999 99.0 99.0  1.71  8.33  5.72  82 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 31 21 25 999 99.0 99.0  1.52  7.69  5.67  68 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 31 21 55 999 99.0 99.0  1.46  8.33  5.46  72 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 31 22 25 999 99.0 99.0  1.51  8.33  5.44  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 31 22 55 999 99.0 99.0  1.68  8.33  5.80  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 31 23 25 999 99.0 99.0  1.48  8.33  5.37  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 31 23 55 999 99.0 99.0  1.55  7.69  5.64  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 00 25 999 99.0 99.0  1.56  8.33  5.52  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 00 55 999 99.0 99.0  1.54  8.33  5.60  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 01 25 999 99.0 99.0  1.62  8.33  5.68  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 01 55 999 99.0 99.0  1.53  8.33  5.43  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 02 25 999 99.0 99.0  1.58  7.69  5.51  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 02 55 999 99.0 99.0  1.66  7.69  5.57  72 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 01 03 25 999 99.0 99.0  1.61  7.69  5.54  80 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 03 55 999 99.0 99.0  1.60  8.33  5.49  86 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 04 25 999 99.0 99.0  1.55  8.33  5.33  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 04 55 999 99.0 99.0  1.53  8.33  5.20  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 05 25 999 99.0 99.0  1.57  7.69  5.25  70 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 05 55 999 99.0 99.0  1.50  8.33  5.23  83 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 06 25 999 99.0 99.0  1.45  7.14  5.27  72 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 06 55 999 99.0 99.0  1.48  8.33  5.33  83 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 07 25 999 99.0 99.0  1.62  7.69  5.48  76 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 07 55 999 99.0 99.0  1.50  8.33  5.28  80 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 08 25 999 99.0 99.0  1.50  8.33  5.35  87 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 08 55 999 99.0 99.0  1.65  7.14  5.36  85 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 09 25 999 99.0 99.0  1.56  8.33  5.49  86 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 09 55 999 99.0 99.0  1.61  8.33  5.39  78 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 10 25 999 99.0 99.0  1.51  8.33  5.31  80 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 10 55 999 99.0 99.0  1.60  7.69  5.33  78 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 11 25 999 99.0 99.0  1.49  7.69  5.31  85 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 11 55 999 99.0 99.0  1.50  8.33  5.32  85 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 12 25 999 99.0 99.0  1.51  8.33  5.51  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 01 12 55 999 99.0 99.0  1.59  7.69  5.60  75 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 01 13 25 999 99.0 99.0  1.50  8.33  5.44  85 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 01 13 55 999 99.0 99.0  1.50  7.14  5.33  78 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 01 14 25 999 99.0 99.0  1.52  7.14  5.65  79 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 01 14 55 999 99.0 99.0  1.45  7.69  5.64  73 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 15 25 999 99.0 99.0  1.50  7.69  5.62  80 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 15 55 999 99.0 99.0  1.48  7.69  5.72  80 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 16 25 999 99.0 99.0  1.47  7.69  5.88  82 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 01 16 55 999 99.0 99.0  1.26  8.33  5.69  82 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 01 17 25 999 99.0 99.0  1.41  7.69  5.72  79 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 17 55 999 99.0 99.0  1.43  7.69  5.77  80 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 01 18 25 999 99.0 99.0  1.32  7.69  5.44  83 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 01 18 55 999 99.0 99.0  1.36  7.14  5.52  85 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 01 19 25 999 99.0 99.0  1.37  6.67  5.63  89 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 19 55 999 99.0 99.0  1.57  7.69  5.68  78 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 01 20 25 999 99.0 99.0  1.38  6.25  5.51  78 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 01 20 55 999 99.0 99.0  1.42  7.69  5.66  79 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 01 21 25 999 99.0 99.0  1.36  8.33  5.55  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 01 21 55 999 99.0 99.0  1.33  8.33  5.45  82 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 22 25 999 99.0 99.0  1.31  7.69  5.33  79 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 22 55 999 99.0 99.0  1.26  8.33  5.39  78 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 01 23 25 999 99.0 99.0  1.24  8.33  5.44  76 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 01 23 55 999 99.0 99.0  1.25  8.33  5.53  78 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 00 25 999 99.0 99.0  1.19  8.33  5.34  78 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 00 55 999 99.0 99.0  1.19  6.67  5.41  69 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 01 25 999 99.0 99.0  1.20  8.33  5.42  80 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 01 55 999 99.0 99.0  1.24  8.33  5.49  86 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 02 25 999 99.0 99.0  1.19  8.33  5.53  83 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 02 55 999 99.0 99.0  1.18  8.33  5.45  86 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 03 25 999 99.0 99.0  1.19  8.33  5.57  82 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 03 55 999 99.0 99.0  1.20  8.33  5.70  73 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 04 25 999 99.0 99.0  1.20  8.33  5.55  80 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 02 04 55 999 99.0 99.0  1.07  7.69  5.34  75 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 02 05 25 999 99.0 99.0  1.13  7.69  5.58  80 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 02 05 55 999 99.0 99.0  1.02  8.33  5.42  75 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 02 06 25 999 99.0 99.0  1.00  9.09  5.26  78 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 02 06 55 999 99.0 99.0  1.01  8.33  5.28  82 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 07 25 999 99.0 99.0  1.05  7.69  5.47  69 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 07 55 999 99.0 99.0  1.06  8.33  5.24  83 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 08 25 999 99.0 99.0  1.02  8.33  5.04  83 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 08 55 999 99.0 99.0  1.00  8.33  5.21  78 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 09 25 999 99.0 99.0  1.03  8.33  5.19  76 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 02 09 55 999 99.0 99.0  1.10  8.33  5.26  78 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 10 25 999 99.0 99.0  1.10  7.69  5.12  75 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 10 55 999 99.0 99.0  1.13  7.69  5.21  85 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 11 25 999 99.0 99.0  1.15  7.69  5.36  72 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 11 55 999 99.0 99.0  1.13  7.69  5.21  80 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 12 25 999 99.0 99.0  1.12  7.69  5.25  79 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 02 12 55 999 99.0 99.0  1.09  8.33  5.07  85 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 02 13 25 999 99.0 99.0  1.12  6.67  5.07  65 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 02 13 55 999 99.0 99.0  1.16  7.69  5.19  76 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 02 14 25 999 99.0 99.0  1.16  7.69  5.12  90 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 02 14 55 999 99.0 99.0  1.12  6.67  5.01  56 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 02 15 25 999 99.0 99.0  1.15  7.69  5.01  76 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 03 16 55 999 99.0 99.0  1.08  7.14  5.04  72 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 17 25 999 99.0 99.0  1.10  7.14  5.22  66 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 17 55 999 99.0 99.0  1.01  7.14  5.10  69 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 18 25 999 99.0 99.0  0.99  7.69  5.00  87 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 18 55 999 99.0 99.0  1.02  7.14  4.88  73 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 19 25 999 99.0 99.0  1.04  6.67  4.93  37 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 19 55 999 99.0 99.0  1.04  7.14  4.81  51 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 20 25 999 99.0 99.0  1.05  6.67  4.74  47 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 03 20 55 999 99.0 99.0  1.10  6.67  4.64  40 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 03 21 25 999 99.0 99.0  1.09  6.25  4.57  37 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 03 21 55 999 99.0 99.0  1.12  5.56  4.44  68 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 03 22 25 999 99.0 99.0  1.09  4.76  4.55  86 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 03 22 55 999 99.0 99.0  1.15  6.25  4.60  45 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 03 23 25 999 99.0 99.0  1.11  6.67  4.61  45 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 03 23 55 999 99.0 99.0  1.19  7.14  4.83  65 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 00 25 999 99.0 99.0  1.18  7.14  4.63  68 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 04 00 55 999 99.0 99.0  1.05  5.00  4.56  73 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 01 25 999 99.0 99.0  1.18  4.76  4.65  70 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 01 55 999 99.0 99.0  1.13  5.00  4.62  73 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 02 25 999 99.0 99.0  1.17  5.26  4.61  76 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 02 55 999 99.0 99.0  1.25  5.26  4.80  79 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 03 25 999 99.0 99.0  1.30  5.88  4.67  70 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 03 55 999 99.0 99.0  1.34  5.88  4.60  76 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 04 25 999 99.0 99.0  1.34  5.56  4.62  85 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 04 55 999 99.0 99.0  1.43  4.76  4.62  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 05 25 999 99.0 99.0  1.56  5.56  4.87  96 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 05 55 999 99.0 99.0  1.59  5.88  4.87  93 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 06 25 999 99.0 99.0  1.57  6.25  5.12  92 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 06 55 999 99.0 99.0  1.55  6.25  5.11  89 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 07 25 999 99.0 99.0  1.63  6.67  5.17  87 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 07 55 999 99.0 99.0  1.57  6.25  5.05  80 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 08 25 999 99.0 99.0  1.44  5.88  4.91  86 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 08 55 999 99.0 99.0  1.52  5.56  4.78  86 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 09 25 999 99.0 99.0  1.30  6.25  4.79  79 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 09 55 999 99.0 99.0  1.29  6.25  4.71  79 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 10 25 999 99.0 99.0  1.23  6.25  4.52  93 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 10 55 999 99.0 99.0  1.22  5.56  4.66  87 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 11 25 999 99.0 99.0  1.17  6.25  4.78  78 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 11 55 999 99.0 99.0  1.16  6.67  4.77  79 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 12 25 999 99.0 99.0  1.14  6.67  4.77  79 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 12 55 999 99.0 99.0  1.10  7.14  4.52  97 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 13 25 999 99.0 99.0  1.12  7.14  4.74  94 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 13 55 999 99.0 99.0  1.12  5.56  4.48  99 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 14 25 999 99.0 99.0  1.20  6.67  4.59  94 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 14 55 999 99.0 99.0  1.22  6.67  4.64  97 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 15 25 999 99.0 99.0  1.18  6.25  4.59  96 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 15 55 999 99.0 99.0  1.28  6.67  4.82 100 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 16 25 999 99.0 99.0  1.27  6.25  4.78 103 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 16 55 999 99.0 99.0  1.19  6.67  4.73  92 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 17 25 999 99.0 99.0  1.27  6.67  4.84  86 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 17 55 999 99.0 99.0  1.28  6.67  4.76  92 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 18 25 999 99.0 99.0  1.31  7.14  4.65  87 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 18 55 999 99.0 99.0  1.25  6.25  4.73  92 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 19 25 999 99.0 99.0  1.33  7.14  4.68  92 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 04 19 55 999 99.0 99.0  1.30  5.88  4.68  92 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 20 25 999 99.0 99.0  1.23  4.76  4.57  89 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 20 55 999 99.0 99.0  1.35  7.14  4.75  92 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 21 25 999 99.0 99.0  1.37  5.26  4.82  92 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 21 55 999 99.0 99.0  1.32  5.56  4.61  94 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 22 25 999 99.0 99.0  1.26  5.56  4.55 100 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 04 22 55 999 99.0 99.0  1.34  6.67  4.69  90 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 23 25 999 99.0 99.0  1.35  5.56  4.55  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 04 23 55 999 99.0 99.0  1.37  5.88  4.64  75 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 00 25 999 99.0 99.0  1.33  5.00  4.65  87 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 05 00 55 999 99.0 99.0  1.38  5.88  4.70  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 01 25 999 99.0 99.0  1.54  5.88  4.73  75 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 05 01 55 999 99.0 99.0  1.60  5.88  4.78  73 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 02 25 999 99.0 99.0  1.69  6.67  4.84  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 02 55 999 99.0 99.0  1.74  6.25  5.13  87 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 03 25 999 99.0 99.0  1.80  6.25  5.05  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 03 55 999 99.0 99.0  1.74  5.88  5.08  85 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 04 25 999 99.0 99.0  1.83  6.67  4.99  89 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 04 55 999 99.0 99.0  1.78  6.67  5.12  90 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 05 25 999 99.0 99.0  1.68  6.67  5.02  93 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 05 55 999 99.0 99.0  1.83  6.25  5.23  89 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 06 25 999 99.0 99.0  1.68  6.25  5.02  93 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 06 55 999 99.0 99.0  1.66  6.67  5.11  92 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 07 25 999 99.0 99.0  1.66  5.88  5.25  97 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 07 55 999 99.0 99.0  1.80  6.25  5.31  90 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 08 25 999 99.0 99.0  1.70  6.67  5.23  79 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 08 55 999 99.0 99.0  1.73  6.67  5.20  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 09 25 999 99.0 99.0  1.77  6.25  5.19  82 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 09 55 999 99.0 99.0  1.85  6.67  5.36  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 10 25 999 99.0 99.0  1.74  7.14  5.27 101 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 10 55 999 99.0 99.0  1.72  6.67  5.31  96 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 11 25 999 99.0 99.0  1.70  6.25  5.25  97 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 11 55 999 99.0 99.0  1.66  5.88  5.20  97 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 12 25 999 99.0 99.0  1.64  7.14  5.17  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 12 55 999 99.0 99.0  1.70  5.88  5.18  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 13 25 999 99.0 99.0  1.68  7.14  5.25 104 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 13 55 999 99.0 99.0  1.64  6.25  5.15  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 14 25 999 99.0 99.0  1.74  5.26  5.06  85 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 05 14 55 999 99.0 99.0  1.76  7.14  5.16  92 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 05 15 25 999 99.0 99.0  1.65  6.25  5.19  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 15 55 999 99.0 99.0  1.69  6.67  5.21  94 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 16 25 999 99.0 99.0  1.73  7.14  5.27  96 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 16 55 999 99.0 99.0  1.66  7.14  5.23  94 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 17 25 999 99.0 99.0  1.61  7.69  5.13 103 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 17 55 999 99.0 99.0  1.64  6.67  5.29  97 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 18 25 999 99.0 99.0  1.72  6.67  5.28 100 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 18 55 999 99.0 99.0  1.70  7.14  5.25  89 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 19 25 999 99.0 99.0  1.69  5.88  5.23 104 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 19 55 999 99.0 99.0  1.63  7.14  5.24  94 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 20 25 999 99.0 99.0  1.63  6.67  5.14  86 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 20 55 999 99.0 99.0  1.63  7.69  5.09  99 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 21 25 999 99.0 99.0  1.64  7.14  5.19 101 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 21 55 999 99.0 99.0  1.60  7.14  5.21 100 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 05 22 25 999 99.0 99.0  1.67  6.25  5.27  96 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 22 55 999 99.0 99.0  1.65  6.25  5.15  93 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 23 25 999 99.0 99.0  1.71  6.25  5.24  93 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 05 23 55 999 99.0 99.0  1.61  5.56  5.05  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 00 25 999 99.0 99.0  1.70  5.88  5.29  83 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 00 55 999 99.0 99.0  1.47  6.25  5.02  89 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 01 25 999 99.0 99.0  1.59  6.25  5.29  80 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 01 55 999 99.0 99.0  1.58  6.25  5.10  87 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 02 25 999 99.0 99.0  1.55  5.88  5.10  87 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 02 55 999 99.0 99.0  1.62  7.69  5.17  79 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 03 25 999 99.0 99.0  1.67  7.14  5.04  90 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 03 55 999 99.0 99.0  1.64  6.67  5.02  85 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 06 04 25 999 99.0 99.0  1.70  7.14  5.22  97 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 04 55 999 99.0 99.0  1.81  6.25  5.10  89 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 05 25 999 99.0 99.0  1.81  6.67  5.25  90 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 05 55 999 99.0 99.0  1.76  6.25  5.24  93 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 06 25 999 99.0 99.0  1.83  7.14  5.21  83 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 06 55 999 99.0 99.0  1.74  6.67  5.15  89 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 07 25 999 99.0 99.0  1.66  5.88  5.20  87 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 07 55 999 99.0 99.0  1.83  6.25  5.19  96 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 08 25 999 99.0 99.0  1.79  5.56  5.31  93 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 08 55 999 99.0 99.0  1.93  6.67  5.51  82 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 09 25 999 99.0 99.0  1.80  5.88  5.38  90 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 06 09 55 999 99.0 99.0  1.86  6.25  5.50  90 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 10 25 999 99.0 99.0  1.81  6.67  5.42  82 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 10 55 999 99.0 99.0  1.79  8.33  5.48  70 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 11 25 999 99.0 99.0  1.76  6.25  5.36  80 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 11 55 999 99.0 99.0  1.72  6.67  5.32  86 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 12 25 999 99.0 99.0  1.71  6.67  5.25  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 12 55 999 99.0 99.0  1.68  8.33  5.41  83 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 13 25 999 99.0 99.0  1.66  7.14  5.23  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 13 55 999 99.0 99.0  1.76  7.69  5.30  72 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 14 25 999 99.0 99.0  1.87  6.67  5.33  85 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 14 55 999 99.0 99.0  1.87  5.88  5.32  80 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 15 25 999 99.0 99.0  1.92  7.69  5.40  76 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 15 55 999 99.0 99.0  1.93  8.33  5.39  87 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 16 25 999 99.0 99.0  2.04  8.33  5.42  90 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 06 16 55 999 99.0 99.0  1.97  7.69  5.53  78 9999.0 999.0  26.1 999.0 99.0 99.00
