#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 20 10 34 999 99.0 99.0  2.75 12.50  7.03 351 9999.0 999.0  24.4 999.0 99.0 99.00
2017 02 20 11 04 999 99.0 99.0  2.87 12.50  7.41 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 02 20 11 34 999 99.0 99.0  2.95 12.50  7.22 348 9999.0 999.0  24.4 999.0 99.0 99.00
2017 02 20 12 04 999 99.0 99.0  2.88 13.33  7.07   5 9999.0 999.0  24.4 999.0 99.0 99.00
2017 02 20 12 34 999 99.0 99.0  2.88 14.29  7.16 347 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 13 04 999 99.0 99.0  2.72 13.33  7.33 351 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 13 34 999 99.0 99.0  2.86 13.33  7.35 358 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 14 04 999 99.0 99.0  2.94 13.33  7.39 349 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 14 34 999 99.0 99.0  2.95 12.50  7.52 348 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 15 04 999 99.0 99.0  2.73 11.76  7.17 345 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 15 34 999 99.0 99.0  2.84 13.33  7.43 356 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 16 04 999 99.0 99.0  3.05 14.29  7.58 348 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 16 34 999 99.0 99.0  2.99 13.33  7.38 348 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 17 04 999 99.0 99.0  2.91 13.33  7.26 348 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 17 34 999 99.0 99.0  3.27 13.33  8.03 345 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 20 18 04 999 99.0 99.0  3.17 13.33  7.81 354 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 18 34 999 99.0 99.0  3.11 13.33  7.53 352 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 19 04 999 99.0 99.0  3.02 13.33  7.26 351 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 19 34 999 99.0 99.0  3.22 13.33  7.72 349 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 20 04 999 99.0 99.0  3.18 14.29  7.59 354 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 20 34 999 99.0 99.0  3.15 14.29  7.57 356 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 21 04 999 99.0 99.0  2.78 13.33  6.88 354 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 21 34 999 99.0 99.0  3.05 14.29  7.35 356 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 22 04 999 99.0 99.0  2.94 13.33  7.15 354 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 22 34 999 99.0 99.0  2.92 12.50  7.26 348 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 23 04 999 99.0 99.0  2.80 13.33  7.05 352 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 20 23 34 999 99.0 99.0  2.78 12.50  6.84 351 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 00 04 999 99.0 99.0  2.72 13.33  6.87 349 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 00 34 999 99.0 99.0  2.89 13.33  7.09   1 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 01 04 999 99.0 99.0  2.92 13.33  6.99 358 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 01 34 999 99.0 99.0  2.91 13.33  7.65 352 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 02 04 999 99.0 99.0  2.78 13.33  7.29 349 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 02 34 999 99.0 99.0  2.70 12.50  7.10 351 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 03 04 999 99.0 99.0  2.61 11.76  6.78 358 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 03 34 999 99.0 99.0  2.63 12.50  6.83 351 9999.0 999.0  24.3 999.0 99.0 99.00
2017 02 21 04 04 999 99.0 99.0  2.65 12.50  6.67 352 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 04 34 999 99.0 99.0  2.74 13.33  7.04 359 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 05 04 999 99.0 99.0  2.61 12.50  6.85 358 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 05 34 999 99.0 99.0  2.58 12.50  6.56 352 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 06 04 999 99.0 99.0  2.71 12.50  7.50 351 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 06 34 999 99.0 99.0  2.30 12.50  6.49 359 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 07 04 999 99.0 99.0  2.39 11.76  6.27 359 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 07 34 999 99.0 99.0  2.52 12.50  6.69 355 9999.0 999.0  24.2 999.0 99.0 99.00
2017 02 21 08 04 999 99.0 99.0  2.39 12.50  6.33 356 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 08 34 999 99.0 99.0  2.45 11.76  6.29 355 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 09 04 999 99.0 99.0  2.54 12.50  6.61 355 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 09 34 999 99.0 99.0  2.45 11.76  6.41 359 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 10 04 999 99.0 99.0  2.44 12.50  6.36 347 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 10 34 999 99.0 99.0  2.51 11.76  6.60 352 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 11 04 999 99.0 99.0  2.52 11.11  6.29 359 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 11 34 999 99.0 99.0  2.42 12.50  6.40 355 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 12 04 999 99.0 99.0  2.30 11.76  6.15 338 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 12 34 999 99.0 99.0  2.47 10.53  6.34   2 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 13 04 999 99.0 99.0  2.56 12.50  6.36   9 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 21 13 34 999 99.0 99.0  2.64 11.76  6.55 359 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 14 04 999 99.0 99.0  2.49  6.67  6.03  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 14 34 999 99.0 99.0  2.52 11.76  6.12 348 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 15 04 999 99.0 99.0  2.36 11.76  5.98 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 15 34 999 99.0 99.0  2.27 11.76  5.92 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 16 04 999 99.0 99.0  2.55 11.11  6.14   3 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 16 34 999 99.0 99.0  2.32  6.67  5.95  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 17 04 999 99.0 99.0  2.42 11.11  6.25 355 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 17 34 999 99.0 99.0  2.30 11.11  5.97 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 18 04 999 99.0 99.0  2.47  6.67  5.94  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 18 34 999 99.0 99.0  2.33 11.11  5.90 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 19 04 999 99.0 99.0  2.43  7.69  5.85  55 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 19 34 999 99.0 99.0  2.41 11.11  5.90   5 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 20 04 999 99.0 99.0  2.58 11.11  6.29 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 20 34 999 99.0 99.0  2.41 11.11  5.94 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 21 04 999 99.0 99.0  2.45  7.14  6.02  55 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 21 34 999 99.0 99.0  2.54  6.67  5.97  58 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 22 04 999 99.0 99.0  2.65 10.53  6.04 355 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 22 34 999 99.0 99.0  2.45  7.14  5.77  61 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 23 04 999 99.0 99.0  2.54  7.14  5.97  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 21 23 34 999 99.0 99.0  2.59  6.67  5.89  74 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 00 04 999 99.0 99.0  2.64  7.14  5.77  71 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 01 04 999 99.0 99.0  2.67  7.14  6.06  78 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 01 34 999 99.0 99.0  2.71  7.14  6.13  77 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 02 04 999 99.0 99.0  2.68 10.53  6.15 358 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 02 34 999 99.0 99.0  2.66  7.69  6.04  77 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 03 04 999 99.0 99.0  2.68  7.69  6.10  84 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 03 34 999 99.0 99.0  2.48  7.14  5.95  75 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 04 04 999 99.0 99.0  2.46  7.14  5.99  78 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 22 04 34 999 99.0 99.0  2.74  9.88  6.18 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 05 04 999 99.0 99.0  2.54  7.14  5.82  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 05 34 999 99.0 99.0  2.52  9.88  6.00 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 06 04 999 99.0 99.0  2.40  7.69  5.78  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 06 34 999 99.0 99.0  2.46  7.69  5.99  74 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 07 04 999 99.0 99.0  2.58  7.14  6.01  65 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 07 34 999 99.0 99.0  2.34  7.14  5.75  58 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 08 34 999 99.0 99.0  2.33  7.14  5.89  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 09 04 999 99.0 99.0  2.39  7.14  6.02  78 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 09 34 999 99.0 99.0  2.39 10.53  5.94   1 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 10 04 999 99.0 99.0  2.50  6.67  5.70  74 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 10 34 999 99.0 99.0  2.37  7.69  5.84  46 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 11 04 999 99.0 99.0  2.34  7.14  5.98  64 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 11 34 999 99.0 99.0  2.34  7.14  5.76  77 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 12 04 999 99.0 99.0  2.48  7.14  5.95  61 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 12 34 999 99.0 99.0  2.39  6.67  5.87  61 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 13 04 999 99.0 99.0  2.42  6.67  5.90  71 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 13 34 999 99.0 99.0  2.33  6.67  5.81  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 14 04 999 99.0 99.0  2.40  6.25  5.75  77 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 14 34 999 99.0 99.0  2.59  7.14  5.95  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 15 04 999 99.0 99.0  2.44  6.67  5.78  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 15 34 999 99.0 99.0  2.36  7.14  5.74  74 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 16 04 999 99.0 99.0  2.42  7.69  5.85  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 16 34 999 99.0 99.0  2.46  7.14  5.77  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 17 04 999 99.0 99.0  2.33  7.14  5.71  65 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 18 04 999 99.0 99.0  2.32  7.14  5.79  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 18 34 999 99.0 99.0  2.35  7.69  5.72  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 19 04 999 99.0 99.0  2.45  6.67  5.91  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 19 34 999 99.0 99.0  2.40  7.69  5.73  78 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 20 04 999 99.0 99.0  2.49  7.14  5.89  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 20 34 999 99.0 99.0  2.42  7.69  5.98  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 21 34 999 99.0 99.0  2.41  7.69  5.88  60 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 22 04 999 99.0 99.0  2.38  7.69  6.04  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 22 34 999 99.0 99.0  2.26  7.14  5.82  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 23 04 999 99.0 99.0  2.25  7.14  5.71  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 22 23 34 999 99.0 99.0  2.13  7.69  5.81  60 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 00 04 999 99.0 99.0  2.35  7.69  5.99  74 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 00 34 999 99.0 99.0  2.15  7.69  5.67  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 01 04 999 99.0 99.0  2.25  7.69  5.79  72 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 23 01 34 999 99.0 99.0  2.28  6.67  5.93  75 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 02 04 999 99.0 99.0  2.44  7.14  5.94  84 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 02 34 999 99.0 99.0  2.13  7.69  5.81  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 03 04 999 99.0 99.0  2.20  7.14  5.75  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 03 34 999 99.0 99.0  2.13  7.14  5.85  71 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 04 04 999 99.0 99.0  2.20  7.69  5.89  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 04 34 999 99.0 99.0  2.23  7.69  6.04  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 05 04 999 99.0 99.0  2.25  7.69  6.06  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 05 34 999 99.0 99.0  2.07  7.69  5.88  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 06 04 999 99.0 99.0  2.14  7.14  5.87  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 06 34 999 99.0 99.0  2.20  7.14  5.85  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 07 04 999 99.0 99.0  2.22  7.69  5.92  74 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 07 34 999 99.0 99.0  2.33  7.69  5.95  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 08 04 999 99.0 99.0  2.29  7.69  5.92  65 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 08 34 999 99.0 99.0  2.16  7.14  5.77  78 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 09 04 999 99.0 99.0  2.18  8.33  5.93  78 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 09 34 999 99.0 99.0  2.16  7.69  5.81  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 10 04 999 99.0 99.0  2.12  9.09  5.86  64 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 10 34 999 99.0 99.0  2.05  8.33  5.84  54 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 11 04 999 99.0 99.0  2.09  8.33  5.78  64 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 11 34 999 99.0 99.0  2.02  7.69  5.81  61 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 12 04 999 99.0 99.0  2.06  7.69  5.93  84 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 12 34 999 99.0 99.0  1.97  9.09  5.61  68 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 13 04 999 99.0 99.0  2.00  8.33  5.81  72 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 13 34 999 99.0 99.0  1.96  9.09  5.75  58 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 14 04 999 99.0 99.0  2.06  9.09  5.81  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 14 34 999 99.0 99.0  1.90  6.25  5.63  82 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 15 04 999 99.0 99.0  2.07  8.33  6.00  65 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 15 34 999 99.0 99.0  2.07  8.33  6.01  74 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 16 04 999 99.0 99.0  1.99  8.33  5.94  71 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 16 34 999 99.0 99.0  1.99  8.33  5.71  74 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 17 04 999 99.0 99.0  1.95  6.25  5.77  74 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 17 34 999 99.0 99.0  1.93  8.33  5.67  74 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 18 04 999 99.0 99.0  2.16  9.09  5.98  68 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 18 34 999 99.0 99.0  2.02 14.29  5.70 345 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 19 04 999 99.0 99.0  2.02 14.29  6.07 347 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 19 34 999 99.0 99.0  1.93  8.33  5.88  79 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 23 20 04 999 99.0 99.0  1.96 14.29  6.32 349 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 20 34 999 99.0 99.0  1.81 12.50  6.05 344 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 21 04 999 99.0 99.0  1.83 14.29  6.11 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 21 34 999 99.0 99.0  1.91 13.33  6.65 349 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 22 04 999 99.0 99.0  1.79 14.29  6.28 339 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 22 34 999 99.0 99.0  1.93 13.33  6.47 345 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 23 23 04 999 99.0 99.0  1.77 15.38  6.21 354 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 23 23 34 999 99.0 99.0  1.92 13.33  6.84 354 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 00 04 999 99.0 99.0  1.91 14.29  6.60 355 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 00 34 999 99.0 99.0  1.89 15.38  6.78 359 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 01 04 999 99.0 99.0  1.83 14.29  6.43 348 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 01 34 999 99.0 99.0  1.92 14.29  6.77 348 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 02 04 999 99.0 99.0  1.97 15.38  7.12 354 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 02 34 999 99.0 99.0  1.93 14.29  7.22 349 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 03 04 999 99.0 99.0  1.77 15.38  6.64 358 9999.0 999.0  24.1 999.0 99.0 99.00
2017 02 24 03 34 999 99.0 99.0  1.83 14.29  6.93 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 04 04 999 99.0 99.0  1.86 15.38  7.24 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 04 34 999 99.0 99.0  1.78 14.29  7.08 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 05 04 999 99.0 99.0  1.74 15.38  6.69 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 05 34 999 99.0 99.0  1.67 13.33  6.84 338 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 06 04 999 99.0 99.0  1.61 15.38  6.24 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 06 34 999 99.0 99.0  1.75 13.33  6.79 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 07 04 999 99.0 99.0  1.74 11.76  6.57 341 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 07 34 999 99.0 99.0  1.71 15.38  6.28 349 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 08 04 999 99.0 99.0  1.72 13.33  6.38 349 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 08 34 999 99.0 99.0  1.71 14.29  6.61 348 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 09 04 999 99.0 99.0  1.62 11.76  6.14 341 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 09 34 999 99.0 99.0  1.62 15.38  6.17 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 10 04 999 99.0 99.0  1.62 15.38  6.22 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 10 34 999 99.0 99.0  1.64 14.29  6.03 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 11 04 999 99.0 99.0  1.61 14.29  5.84 348 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 11 34 999 99.0 99.0  1.56 14.29  5.70 351 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 12 04 999 99.0 99.0  1.55 14.29  5.89 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 12 34 999 99.0 99.0  1.67 14.29  5.69 358 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 13 04 999 99.0 99.0  1.82 13.33  5.77 344 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 13 34 999 99.0 99.0  1.73 14.29  5.46 348 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 14 04 999 99.0 99.0  1.77  9.09  5.39  71 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 14 34 999 99.0 99.0  1.86 14.29  5.45 359 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 15 04 999 99.0 99.0  1.78 12.50  5.42   1 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 15 34 999 99.0 99.0  1.70 14.29  5.50 356 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 16 04 999 99.0 99.0  1.81 14.29  5.71 358 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 16 34 999 99.0 99.0  1.72 13.33  5.65 352 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 17 04 999 99.0 99.0  1.81 14.29  5.68 351 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 17 34 999 99.0 99.0  1.66 13.33  5.47 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 18 04 999 99.0 99.0  1.67 13.33  5.55 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 18 34 999 99.0 99.0  1.70 13.33  5.81 352 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 19 04 999 99.0 99.0  1.69 12.50  5.64 347 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 24 19 34 999 99.0 99.0  1.62 13.33  5.68 349 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 20 04 999 99.0 99.0  1.66 13.33  5.70   1 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 20 34 999 99.0 99.0  1.67  9.09  5.59  46 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 21 04 999 99.0 99.0  1.67 12.50  5.57 341 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 21 34 999 99.0 99.0  1.70 12.50  5.84 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 22 04 999 99.0 99.0  1.72 12.50  5.67 349 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 22 34 999 99.0 99.0  1.62 12.50  5.32   6 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 23 04 999 99.0 99.0  1.78 12.50  5.93 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 24 23 34 999 99.0 99.0  1.75 12.50  5.68 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 00 04 999 99.0 99.0  1.70 12.50  5.57 344 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 00 34 999 99.0 99.0  1.86 12.50  6.15 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 01 04 999 99.0 99.0  1.72 11.76  5.70 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 01 34 999 99.0 99.0  1.92 12.50  5.93 359 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 02 04 999 99.0 99.0  1.73 11.76  5.87 359 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 02 34 999 99.0 99.0  1.82 12.50  6.01 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 03 04 999 99.0 99.0  1.71 11.76  5.89 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 03 34 999 99.0 99.0  1.88 11.76  6.47 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 04 04 999 99.0 99.0  1.70 11.11  6.16 358 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 04 34 999 99.0 99.0  1.58 11.11  6.01 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 05 04 999 99.0 99.0  1.75 11.11  6.63 354 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 05 34 999 99.0 99.0  1.76 11.76  6.52 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 06 04 999 99.0 99.0  1.62 11.11  6.27 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 06 34 999 99.0 99.0  1.65 11.11  6.32 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 07 04 999 99.0 99.0  1.74 11.76  6.82 352 9999.0 999.0  24.0 999.0 99.0 99.00
2017 02 25 07 34 999 99.0 99.0  1.61 11.11  6.23 355 9999.0 999.0  24.0 999.0 99.0 99.00
