#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 12 01 10 999 99.0 99.0  1.82  9.88  6.28  92 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 01 40 999 99.0 99.0  1.86  9.88  6.28  89 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 02 10 999 99.0 99.0  1.75  9.09  6.04  89 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 12 02 40 999 99.0 99.0  1.98  9.88  6.44  92 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 03 10 999 99.0 99.0  1.98  9.88  6.38 100 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 03 40 999 99.0 99.0  1.84  9.09  6.14  97 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 04 10 999 99.0 99.0  1.86  9.09  5.99  92 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 04 40 999 99.0 99.0  1.96  9.09  6.24 101 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 05 10 999 99.0 99.0  2.02  9.88  6.33  96 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 05 40 999 99.0 99.0  1.89  9.09  6.06 100 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 06 10 999 99.0 99.0  1.85  9.09  5.99 101 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 06 40 999 99.0 99.0  2.05  9.09  6.16  89 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 07 10 999 99.0 99.0  1.94  9.09  6.04  87 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 07 40 999 99.0 99.0  2.05  9.88  6.02  97 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 08 10 999 99.0 99.0  1.91  9.09  5.74  99 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 08 40 999 99.0 99.0  1.93  9.88  5.82  96 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 09 10 999 99.0 99.0  1.88  9.88  5.86  97 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 09 40 999 99.0 99.0  1.81  9.09  5.62 107 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 10 10 999 99.0 99.0  2.01  9.09  6.02 104 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 10 40 999 99.0 99.0  1.89  9.09  5.92 103 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 11 10 999 99.0 99.0  1.97  9.09  5.96  96 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 11 40 999 99.0 99.0  1.97  9.09  5.97  99 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 12 10 999 99.0 99.0  1.80  9.09  5.69 103 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 12 40 999 99.0 99.0  1.93  9.09  5.83  96 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 13 10 999 99.0 99.0  1.91  9.09  5.81  89 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 13 40 999 99.0 99.0  2.15  9.09  6.11  97 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 14 10 999 99.0 99.0  2.00  9.09  5.84  92 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 14 40 999 99.0 99.0  1.96  9.09  6.12 100 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 15 10 999 99.0 99.0  2.00  9.09  5.93  99 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 15 40 999 99.0 99.0  1.95  9.09  5.94  94 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 16 10 999 99.0 99.0  1.92  9.09  5.98  97 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 16 40 999 99.0 99.0  1.91  9.09  5.87 100 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 17 10 999 99.0 99.0  2.07  8.33  5.90  90 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 17 40 999 99.0 99.0  1.97  9.09  5.88  90 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 18 10 999 99.0 99.0  2.03  9.09  6.06  93 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 12 18 40 999 99.0 99.0  1.92  9.09  6.03  89 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 19 10 999 99.0 99.0  1.87  9.09  6.14  85 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 19 40 999 99.0 99.0  1.76  9.09  5.81  80 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 20 10 999 99.0 99.0  1.97  9.09  6.01  86 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 12 20 40 999 99.0 99.0  1.74  9.09  5.94  86 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 21 10 999 99.0 99.0  1.69  9.09  5.82  83 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 21 40 999 99.0 99.0  1.86  9.09  6.22  83 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 12 22 10 999 99.0 99.0  1.76  6.25  5.76  70 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 12 22 40 999 99.0 99.0  1.70  9.09  5.85  85 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 12 23 10 999 99.0 99.0  1.81  9.09  6.03  82 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 12 23 40 999 99.0 99.0  1.78  8.33  5.89  89 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 00 10 999 99.0 99.0  1.80  9.09  6.09  92 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 13 00 40 999 99.0 99.0  1.69  9.09  5.86  82 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 01 10 999 99.0 99.0  1.75  8.33  5.90  89 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 13 01 40 999 99.0 99.0  1.72  8.33  5.95  90 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 02 10 999 99.0 99.0  1.72  9.09  5.96  86 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 02 40 999 99.0 99.0  1.64  9.09  5.71  85 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 03 10 999 99.0 99.0  1.77  9.09  5.70  80 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 03 40 999 99.0 99.0  1.72  9.09  5.70  87 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 04 10 999 99.0 99.0  1.69  9.09  5.47  87 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 04 40 999 99.0 99.0  1.75  9.09  5.67  90 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 05 10 999 99.0 99.0  1.73  8.33  5.72  97 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 13 05 40 999 99.0 99.0  1.79  9.09  5.71  79 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 06 10 999 99.0 99.0  1.80  9.09  5.39  83 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 06 40 999 99.0 99.0  1.85  9.09  5.55  87 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 07 10 999 99.0 99.0  1.76  5.56  5.22  86 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 07 40 999 99.0 99.0  1.78  8.33  5.43  79 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 08 10 999 99.0 99.0  1.89  9.09  5.33  90 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 08 40 999 99.0 99.0  1.96  8.33  5.38  90 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 09 10 999 99.0 99.0  1.92  5.56  5.53  83 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 09 40 999 99.0 99.0  1.97  8.33  5.55  89 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 10 10 999 99.0 99.0  1.93  9.09  5.47  89 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 10 40 999 99.0 99.0  1.91  9.09  5.51  93 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 11 10 999 99.0 99.0  1.89  9.09  5.62  96 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 11 40 999 99.0 99.0  1.91  6.25  5.42  94 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 12 10 999 99.0 99.0  1.78  9.09  5.64  92 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 12 40 999 99.0 99.0  2.02  9.09  5.74  85 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 13 10 999 99.0 99.0  1.94  5.88  5.72  87 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 13 40 999 99.0 99.0  1.92  6.25  5.71  87 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 14 10 999 99.0 99.0  1.86  9.09  5.76  85 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 14 40 999 99.0 99.0  1.90  9.09  5.57  85 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 15 10 999 99.0 99.0  2.02  7.14  5.69  85 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 15 40 999 99.0 99.0  1.81  8.33  5.48  89 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 16 10 999 99.0 99.0  1.82  9.09  5.47  90 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 16 40 999 99.0 99.0  1.86  9.09  5.65  76 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 17 10 999 99.0 99.0  1.96  6.67  5.65  83 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 17 40 999 99.0 99.0  1.80  9.09  5.87  75 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 18 10 999 99.0 99.0  1.88  9.09  5.84  80 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 18 40 999 99.0 99.0  1.92  9.09  5.92  73 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 19 10 999 99.0 99.0  1.87  9.09  5.87  61 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 19 40 999 99.0 99.0  1.87  9.09  5.91  61 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 13 20 10 999 99.0 99.0  1.71  5.88  5.66  86 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 20 40 999 99.0 99.0  1.74  8.33  5.72  69 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 21 10 999 99.0 99.0  1.77  9.09  6.04  70 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 21 40 999 99.0 99.0  1.67  9.09  6.02  56 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 22 10 999 99.0 99.0  1.75  9.09  6.02  58 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 22 40 999 99.0 99.0  1.78  8.33  6.06  58 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 13 23 10 999 99.0 99.0  1.74  8.33  6.04  54 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 13 23 40 999 99.0 99.0  1.73  8.33  6.04  55 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 14 00 10 999 99.0 99.0  1.64  8.33  5.67  44 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 14 00 40 999 99.0 99.0  1.59  8.33  5.73  56 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 01 10 999 99.0 99.0  1.64  8.33  5.79  45 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 01 40 999 99.0 99.0  1.58  8.33  5.81  44 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 02 10 999 99.0 99.0  1.68  8.33  5.75  37 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 02 40 999 99.0 99.0  1.76  9.09  5.92  61 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 03 10 999 99.0 99.0  1.85  8.33  6.15  59 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 03 40 999 99.0 99.0  1.79  8.33  5.87  59 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 04 10 999 99.0 99.0  1.79  7.69  5.74  40 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 04 40 999 99.0 99.0  1.69  9.09  5.71  66 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 05 10 999 99.0 99.0  1.74  8.33  5.78  65 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 05 40 999 99.0 99.0  1.69  8.33  5.82  59 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 06 10 999 99.0 99.0  1.83  9.09  5.73  52 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 06 40 999 99.0 99.0  1.74  8.33  5.69  62 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 07 10 999 99.0 99.0  1.85  8.33  5.74  55 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 07 40 999 99.0 99.0  1.74  8.33  5.66  55 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 08 10 999 99.0 99.0  1.82  8.33  5.76  56 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 08 40 999 99.0 99.0  1.76  8.33  5.60  51 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 09 10 999 99.0 99.0  1.83  9.09  5.88  68 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 09 40 999 99.0 99.0  1.79  8.33  5.65  41 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 10 10 999 99.0 99.0  1.83  8.33  5.77  51 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 10 40 999 99.0 99.0  1.79  8.33  5.93  35 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 11 10 999 99.0 99.0  1.72  9.09  5.78  79 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 14 11 40 999 99.0 99.0  1.72  9.09  5.66  69 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 12 10 999 99.0 99.0  1.67  8.33  5.62  61 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 12 40 999 99.0 99.0  1.60  8.33  5.72  61 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 13 10 999 99.0 99.0  1.61  8.33  5.74  51 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 13 40 999 99.0 99.0  1.67  9.09  5.92  40 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 14 10 999 99.0 99.0  1.62  7.69  5.77  47 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 14 40 999 99.0 99.0  1.78  9.09  5.85  55 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 15 10 999 99.0 99.0  1.78  8.33  6.00  51 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 15 40 999 99.0 99.0  1.65  9.09  5.74  68 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 16 10 999 99.0 99.0  1.75  8.33  5.92  59 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 16 40 999 99.0 99.0  1.64  8.33  5.71  47 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 17 10 999 99.0 99.0  1.60  9.09  5.81  55 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 17 40 999 99.0 99.0  1.67  8.33  5.91  44 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 18 10 999 99.0 99.0  1.71  8.33  6.12  48 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 18 40 999 99.0 99.0  1.74  8.33  6.16  47 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 19 10 999 99.0 99.0  1.59  7.69  6.15  41 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 19 40 999 99.0 99.0  1.56  9.09  6.09  38 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 14 20 10 999 99.0 99.0  1.65  8.33  6.24  21 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 14 20 40 999 99.0 99.0  1.63  9.09  6.16  37 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 21 10 999 99.0 99.0  1.67  8.33  6.07  45 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 21 40 999 99.0 99.0  1.61  8.33  6.17  49 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 14 22 10 999 99.0 99.0  1.58  9.09  6.10  21 9999.0 999.0  25.6 999.0 99.0 99.00
2010 06 14 22 40 999 99.0 99.0  1.72  9.09  6.17  17 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 14 23 10 999 99.0 99.0  1.58  8.33  6.06  28 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 14 23 40 999 99.0 99.0  1.60  8.33  6.22  30 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 00 10 999 99.0 99.0  1.63  8.33  6.34  38 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 00 40 999 99.0 99.0  1.56  9.09  6.12  25 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 01 10 999 99.0 99.0  1.56  9.09  6.09  18 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 01 40 999 99.0 99.0  1.60  8.33  6.24  40 9999.0 999.0  25.6 999.0 99.0 99.00
2010 06 15 02 10 999 99.0 99.0  1.63  8.33  6.22  28 9999.0 999.0  25.6 999.0 99.0 99.00
2010 06 15 02 40 999 99.0 99.0  1.69  9.09  6.36  40 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 03 10 999 99.0 99.0  1.75  9.09  6.26  20 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 03 40 999 99.0 99.0  1.61  8.33  6.08  17 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 04 10 999 99.0 99.0  1.73  9.09  6.26  33 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 04 40 999 99.0 99.0  1.75  9.09  6.33  11 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 15 05 10 999 99.0 99.0  1.75  8.33  6.25  24 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 15 05 40 999 99.0 99.0  1.76  8.33  6.37  33 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 15 06 10 999 99.0 99.0  1.66  8.33  6.35  14 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 15 06 40 999 99.0 99.0  1.68  9.09  6.39   7 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 07 10 999 99.0 99.0  1.61  9.09  6.33   4 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 07 40 999 99.0 99.0  1.66  8.33  6.27  30 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 08 10 999 99.0 99.0  1.68  9.09  6.53   4 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 08 40 999 99.0 99.0  1.66  9.88  6.52   4 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 09 10 999 99.0 99.0  1.58  9.09  6.14  17 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 09 40 999 99.0 99.0  1.65  9.09  6.32  14 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 10 10 999 99.0 99.0  1.56  9.09  6.35  41 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 10 40 999 99.0 99.0  1.62  9.09  6.35  18 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 11 10 999 99.0 99.0  1.52  8.33  6.15  42 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 11 40 999 99.0 99.0  1.64  9.09  6.44  13 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 12 10 999 99.0 99.0  1.57  9.09  6.49  17 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 12 40 999 99.0 99.0  1.63  9.09  6.61  20 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 13 10 999 99.0 99.0  1.68  9.09  6.64  13 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 13 40 999 99.0 99.0  1.57  9.09  6.77  27 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 14 10 999 99.0 99.0  1.48 11.76  6.54   0 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 14 40 999 99.0 99.0  1.56  8.33  6.54  31 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 15 10 999 99.0 99.0  1.68 11.11  6.82 356 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 15 40 999 99.0 99.0  1.57  8.33  6.58  27 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 16 10 999 99.0 99.0  1.61  8.33  6.44  33 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 15 16 40 999 99.0 99.0  1.59  8.33  6.43  55 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 17 10 999 99.0 99.0  1.59  9.09  6.53  27 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 17 40 999 99.0 99.0  1.62  8.33  6.60  56 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 18 10 999 99.0 99.0  1.59  8.33  6.61  48 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 18 40 999 99.0 99.0  1.55  9.09  6.35  24 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 19 10 999 99.0 99.0  1.50  9.09  6.28  34 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 15 19 40 999 99.0 99.0  1.70  9.88  6.46  11 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 20 10 999 99.0 99.0  1.61  9.09  6.36  18 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 20 40 999 99.0 99.0  1.56 10.53  6.34 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 21 10 999 99.0 99.0  1.66  9.88  6.38 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 21 40 999 99.0 99.0  1.60  7.69  6.22  54 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 15 22 10 999 99.0 99.0  1.60  9.09  6.31  16 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 15 22 40 999 99.0 99.0  1.60 11.11  6.27   3 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 23 10 999 99.0 99.0  1.59 10.53  6.18 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 15 23 40 999 99.0 99.0  1.59  9.09  6.38  11 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 00 10 999 99.0 99.0  1.57  9.88  6.20   3 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 00 40 999 99.0 99.0  1.64  9.09  6.40  13 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 01 10 999 99.0 99.0  1.71  9.09  6.67   9 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 01 40 999 99.0 99.0  1.61  9.88  6.28   0 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 02 10 999 99.0 99.0  1.65  9.09  6.20 359 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 02 40 999 99.0 99.0  1.75  9.09  6.59   9 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 03 10 999 99.0 99.0  1.85  8.33  6.60  44 9999.0 999.0  25.5 999.0 99.0 99.00
2010 06 16 03 40 999 99.0 99.0  1.74  8.33  6.23  30 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 04 10 999 99.0 99.0  1.65 11.11  6.30   0 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 04 40 999 99.0 99.0  1.77  8.33  6.43  33 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 05 10 999 99.0 99.0  1.59 10.53  5.96  11 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 05 40 999 99.0 99.0  1.83  8.33  6.31  20 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 06 10 999 99.0 99.0  1.69  8.33  5.97  42 9999.0 999.0  25.4 999.0 99.0 99.00
2010 06 16 06 40 999 99.0 99.0  1.76 11.11  6.14   9 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 07 10 999 99.0 99.0  1.73  9.88  5.89   9 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 07 40 999 99.0 99.0  1.81  8.33  6.41  41 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 08 10 999 99.0 99.0  1.81 10.53  6.15   2 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 08 40 999 99.0 99.0  1.84 11.11  6.27   6 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 09 10 999 99.0 99.0  1.68 11.76  5.89 350 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 09 40 999 99.0 99.0  1.88 10.53  6.42   6 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 10 10 999 99.0 99.0  1.83 11.11  6.35 350 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 10 40 999 99.0 99.0  1.77 10.53  6.09 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 06 16 11 10 999 99.0 99.0  1.86  8.33  6.23  54 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 11 40 999 99.0 99.0  1.81 11.11  6.08   3 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 12 10 999 99.0 99.0  1.82  9.88  6.15 359 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 12 40 999 99.0 99.0  1.83 10.53  6.16   3 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 13 10 999 99.0 99.0  1.78  8.33  6.17  41 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 13 40 999 99.0 99.0  1.72  9.09  6.07  33 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 14 10 999 99.0 99.0  1.67 10.53  6.18   7 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 14 40 999 99.0 99.0  1.73 10.53  6.36   6 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 16 15 10 999 99.0 99.0  1.60  8.33  5.88  47 9999.0 999.0  25.1 999.0 99.0 99.00
2010 06 16 15 40 999 99.0 99.0  1.70  8.33  6.02  42 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 16 10 999 99.0 99.0  1.56  8.33  5.79  51 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 16 40 999 99.0 99.0  1.73  8.33  6.06  55 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 17 10 999 99.0 99.0  1.58  8.33  5.88  68 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 17 40 999 99.0 99.0  1.62 10.53  5.86  24 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 18 10 999 99.0 99.0  1.60  9.88  6.03  23 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 18 40 999 99.0 99.0  1.59  7.69  5.92  51 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 19 10 999 99.0 99.0  1.62  9.09  5.97  37 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 19 40 999 99.0 99.0  1.58  9.09  6.02  35 9999.0 999.0  25.2 999.0 99.0 99.00
2010 06 16 20 10 999 99.0 99.0  1.62  9.09  6.01  27 9999.0 999.0  25.2 999.0 99.0 99.00
